Price,Bedroom2,Landsize,BuildingArea,Lattitude,Longtitude
621000,3,547,140.0,-37.7765,144.8123
600000,3,181,129.0,-37.7815,144.8128
840000,3,577,,-37.864,144.8161
1480000,5,725,201.0,-37.8712,144.8107
600000,2,190,,-37.8718,144.819
597500,2,178,,-37.8701,144.8209
1165000,3,700,,-37.8707,144.8076
1295000,3,725,,-37.8678,144.816
1450000,2,627,,-37.8689,145.0882
925000,2,257,,-37.866,145.089
2220000,4,480,244.0,-37.8726,145.0716
1912500,3,869,,-37.8686,145.0721
2085000,4,705,,-37.8635,145.0895
1380000,3,548,,-37.8021,145.0637
825000,2,288,,-37.8078,145.1031
1670000,3,534,,-37.8114,145.0793
1680000,3,329,178.0,-37.8101,145.0844
1005000,2,780,156.0,-37.8241,144.8419
1520000,3,214,,-37.8177,144.8496
960000,2,0,90.0,-37.7947,144.9724
995000,2,0,110.0,-37.7973,144.9712
490000,1,0,51.0,-37.7998,144.9689
500000,2,4076,,-37.7941,144.9678
1750000,4,707,217.0,-37.762,145.0645
2710000,5,1001,,-37.7605,145.0593
503000,1,0,,-37.8161,144.9845
810000,2,944,,-37.8144,144.9896
4275000,4,326,,-37.8133,144.9865
385000,1,1851,,-37.8822,144.9994
850000,3,114,145.0,-37.8857,145.0011
740000,2,0,97.0,-37.8881,145.0097
1940000,3,439,,-37.892,145.0103
595000,2,0,,-37.886,145.0008
632500,2,0,76.0,-37.8817,145.0032
687000,2,1912,,-37.8795,144.98
1260000,2,626,125.0,-37.8865,144.9874
695000,2,845,,-37.8888,144.991
950000,3,0,,-37.8794,144.9804
360000,1,0,39.5,-37.8749,144.9799
1875000,3,270,,-37.8805,144.9933
642000,2,0,,-37.8753,144.9902
1520000,3,362,138.0,-37.8772,144.9904
2275000,5,399,,-37.8777,144.9915
800000,2,0,92.0,-37.8857,144.9884
500000,2,0,76.0,-37.8777,144.9891
490000,1,0,53.0,-37.8852,144.9877
1291000,4,521,157.0,-37.7372,144.9022
810000,2,175,,-37.7417,144.9079
415500,2,82,,-37.743,144.9084
1100000,2,81,136.0,-37.7976,144.9778
1350000,2,6261,117.0,-37.799,144.975
600000,2,2122,,-37.7967,144.9836
1350000,2,131,110.0,-37.7999,144.9776
2725000,3,0,,-37.8007,144.9833
1050000,2,87,,-37.7959,144.9802
1326000,3,718,,-37.8065,144.9781
1200000,2,63,,-37.8018,144.9825
681500,2,0,,-37.7964,144.9839
680000,3,277,168.0,-37.7039,144.8986
741000,3,585,,-37.7055,144.8943
990000,4,702,170.0,-37.7071,144.8989
970000,4,737,265.0,-37.7088,144.8938
485000,3,630,105.23,-37.6822,144.9108
618000,4,604,,-37.6875,144.9102
616000,3,431,,-37.721,144.8584
773000,3,650,150.0,-37.724,144.8514
355000,1,2581,,-37.7979,144.9265
425000,1,0,46.0,-37.7886,144.9253
535000,2,2592,70.0,-37.7961,144.9261
500000,2,0,86.0,-37.7897,144.9228
525000,2,0,73.0,-37.7912,144.9318
1110000,2,155,,-37.7989,144.9275
917500,3,98,101.0,-37.791,144.9323
730000,2,2135,,-37.7956,144.935
811000,2,113,,-37.7898,144.9276
1190000,3,180,,-37.7973,144.9208
903000,2,184,,-37.7964,144.9339
902500,3,0,125.0,-37.7954,144.9259
1817000,4,309,,-37.791,144.928
528000,2,0,,-37.7928,144.9279
1000000,2,159,,-37.7985,144.9307
380000,1,2592,,-37.7961,144.9261
1817000,4,309,,-37.791,144.928
1420000,3,112,,-37.8447,144.9604
1335000,2,107,,-37.8468,144.9612
1300000,2,132,80.0,-37.8527,144.9657
2860000,4,160,,-37.8471,144.9595
1630000,3,143,,-37.8484,144.963
2250000,3,148,146.0,-37.8496,144.963
1035000,2,593,,-37.9396,145.0519
1321000,3,688,,-37.9432,145.0462
742500,2,179,101.0,-37.9369,145.0473
860000,3,601,104.0,-37.9409,145.0602
2161000,3,230,245.0,-37.7987,144.9434
1485000,3,198,95.0,-37.8029,144.9459
940000,2,89,65.0,-37.9394,145.089
770000,3,590,132.0,-37.918,145.085
985100,3,621,,-37.9115,145.0889
1410000,4,590,161.0,-37.9316,145.0821
815000,3,393,,-37.9233,145.1062
1042500,3,658,146.0,-37.9176,145.0839
815000,3,148,,-37.8287,144.8705
321000,2,0,,-37.8288,144.8711
995000,3,669,,-37.8303,144.8679
1290000,3,715,,-37.8289,144.8718
300000,2,0,,-37.8288,144.8711
505000,2,0,,-37.8242,144.9626
595000,2,0,75.0,-37.8288,144.9679
580000,2,0,79.0,-37.8273,144.9685
580000,2,0,70.0,-37.8248,144.9667
1320000,3,738,,-37.826,144.8769
380000,1,89,37.0,-37.8291,144.8848
1100000,3,305,115.0,-37.8312,144.8893
660000,3,221,120.0,-37.8297,144.8752
867000,2,1087,,-37.8373,145.0106
552000,1,0,,-37.8428,145.0081
655000,2,1816,105.0,-37.8389,145.0141
840000,3,1678,94.0,-37.8384,145.0178
1010000,2,586,119.0,-37.8427,145.0236
650000,2,0,,-37.8454,145.0076
2400000,3,224,,-37.8445,145.0124
3600000,4,815,,-37.845,145.0134
750000,2,0,,-37.8432,145.0137
247500,1,0,,-37.8421,145.0104
1320000,3,3,131.0,-37.8474,145.0125
922500,3,4657,,-37.8421,145.0237
760000,2,0,,-37.8359,145.0126
546000,2,2023,,-37.8573,144.8854
670000,3,146,141.0,-37.857,144.8846
1070000,3,442,249.0,-37.8538,144.8722
1575000,3,860,160.0,-37.8565,144.8865
1520000,4,560,,-37.8559,144.8764
720000,3,146,141.0,-37.857,144.8846
1045000,3,526,159.0,-37.855,144.8742
585000,2,0,79.0,-37.8559,144.999
690000,2,0,,-37.8573,144.9978
854000,2,774,90.0,-37.8582,144.9979
900000,1,160,,-37.8556,144.9885
350000,1,0,48.0,-37.8508,144.984
721500,3,594,,-37.7214,145.1063
1060000,5,627,232.0,-37.7327,145.0804
984000,3,552,,-37.7285,145.0851
450000,2,0,50.0,-37.8656,144.9919
490000,2,601,,-37.8757,144.998
440000,1,0,,-37.8686,144.9969
1406000,3,34,,-37.7506,144.8891
1305000,3,147,,-37.7523,144.8862
488000,3,260,150.0,-37.7157,145.0386
1750000,3,160,,-37.8082,144.9451
1013000,2,0,130.0,-37.8094,144.9452
1171000,3,650,,-37.8098,144.9448
1053000,2,147,,-37.8059,144.9459
295000,1,0,,-37.8084,144.9473
445000,3,534,,-37.6741,144.9698
360000,2,0,51.0,-37.7847,144.9383
640000,3,219,101.37,-37.71655,144.88155
961000,3,717,,-37.72274,144.88002
1535000,2,171,,-37.8481,144.9566
570000,3,423,142.0,-37.77917,144.82223
2345000,4,803,,-37.78122,145.0336
900000,3,672,110.0,-37.8265,144.84386
5200000,5,761,,-37.85311,145.02847
1225000,3,770,,-37.87257,145.09782
622000,3,204,,-37.76215,144.85986
825000,3,603,,-37.76616,144.8575
1475000,4,380,,-37.80156,145.06715
2160000,5,860,,-37.79888,145.06649
1050000,3,200,,-37.79362,145.0652
1275000,3,226,127.0,-37.79495,145.08192
640000,3,187,125.0,-37.83909,145.26075
500000,3,263,,-37.83303,145.27488
1221000,4,554,,-37.98139,145.05251
1823000,4,728,,-37.98713,145.04887
2000000,6,836,,-37.98942,145.03394
1365000,3,776,,-37.92487,145.04703
1045000,3,401,114.0,-37.92999,145.04932
1220000,5,611,188.0,-37.93228,145.07026
627500,4,687,,-38.02434,145.33117
642000,3,968,,-37.84674,145.29351
840000,3,509,120.0,-37.70822,145.11495
2650000,3,645,219.0,-37.90876,145.00743
380000,1,1993,46.0,-37.88468,144.99722
3250000,5,835,,-37.92615,145.00282
1731000,4,345,239.0,-37.91503,145.00888
465000,3,248,123.21,-37.68358,144.92387
518500,3,576,110.0,-37.69237,144.93144
692000,2,0,,-37.77742,144.95666
1305000,2,315,,-37.76386,144.97783
1100000,3,322,,-37.76073,144.94803
573000,2,0,,-37.76732,144.94098
1060000,3,631,,-37.77615,145.08907
805000,3,669,,-37.70834,145.05424
682000,3,583,,-37.70074,145.0648
535000,3,472,230.0,-37.7331,144.76282
1088000,4,536,140.7481,-37.8534,145.14218
1180000,3,563,,-37.85771,145.15466
630000,3,397,145.0,-37.75107,144.78415
677000,2,131,76.0,-37.84716,145.07351
670000,2,0,,-37.83202,145.06095
1320000,3,227,223.0,-37.84689,145.05863
816000,2,8140,86.5,-37.82091,145.06011
350000,1,0,30.6,-37.79859,144.97336
620000,2,0,,-37.7969,144.9742
1760000,3,151,,-37.79449,144.97406
545000,3,301,,-37.74397,144.73472
1091500,2,225,,-37.89565,145.0234
1140000,5,570,,-37.96763,145.07898
950000,3,160,149.0,-37.96062,145.04296
425000,2,0,,-37.97143,145.05219
1116000,3,610,,-37.95629,145.06031
1030000,3,538,,-37.79297,144.99776
900000,2,350,100.0,-37.74483,144.97269
922000,4,463,80.0,-37.73704,144.97959
1077000,3,512,,-37.75279,144.95379
805000,3,296,,-37.72495,144.98348
665000,4,756,236.0,-37.58885,144.90135
515500,3,651,117.0,-37.60329,144.93948
660000,3,618,225.5,-37.59715,144.89656
572000,5,581,,-38.10687,145.2811
932000,4,880,225.0,-37.79587,145.2683
570000,2,312,110.0,-37.80752,145.27212
875000,4,244,,-37.80267,145.27569
348000,2,156,,-37.98712,145.22262
627000,3,610,120.0,-37.96322,145.20586
760000,3,751,,-37.96609,145.21997
621000,2,610,61.0,-37.67629,145.15589
612000,2,197,,-37.98412,145.13433
840000,3,0,,-37.78653,145.12363
1856000,6,1056,322.0,-37.78053,145.15567
2705000,7,5022,409.54,-37.76598,145.19329
530500,3,400,179.0,-37.61042,145.11932
975000,3,841,,-37.71926,145.15082
805000,3,848,127.0,-37.70913,145.1647
940000,4,508,364.0,-37.62693,145.01563
437000,2,351,109.0,-37.65099,145.04663
660000,5,708,,-37.63888,145.02813
1325000,3,441,,-37.74664,144.92285
310000,1,0,,-37.75515,144.92114
864000,3,177,3.0,-37.7401,144.89674
291000,1,0,47.0,-37.75121,144.91326
750000,3,236,114.0,-37.75403,144.8867
2200000,5,607,291.0,-37.75148,144.88519
1550000,3,478,,-37.78022,145.01771
720000,3,603,,-37.69863,144.96685
1350000,2,184,79.0,-37.78493,144.98879
1852000,3,138,125.0,-37.78714,144.97966
1100000,2,139,,-37.7836,144.98031
170000,1,30,26.0,-37.80141,144.89587
1372000,4,866,,-37.83816,145.17783
850500,3,353,,-37.83401,145.17757
640000,3,368,,-38.1523,145.11874
611000,3,691,109.0,-38.11948,145.14928
755000,3,786,174.0,-38.16492,145.12656
521000,4,978,144.0,-37.49642,144.60119
625000,3,544,,-37.68541,144.88471
1910000,4,737,,-37.86231,145.07213
500000,2,0,76.0,-37.85399,145.04699
523000,2,0,,-37.85546,145.04998
525000,3,194,133.0,-37.70168,144.94862
847000,3,650,,-37.71399,144.92264
990000,6,562,,-37.69749,145.1058
695000,2,208,107.0,-37.70267,145.09526
500000,2,304,,-37.70733,144.94041
662500,3,649,,-38.00022,145.2709
1210000,3,9838,152.0,-37.93464,144.99601
1140000,3,1469,204.0,-37.93433,145.02984
395000,1,910,,-37.81333,145.01932
1000000,3,1079,90.0,-37.82987,145.03421
450000,2,2338,,-37.83032,145.03899
2900000,4,636,156.0,-37.81931,145.04107
450000,2,1540,71.0,-37.82824,145.03137
650000,3,724,156.6,-37.64685,145.52635
790000,3,458,,-37.73569,145.05913
780000,2,588,,-37.73764,145.05323
726500,3,593,95.0,-37.7482,145.04073
710000,3,577,,-37.74307,145.0399
645000,2,105,64.0,-37.94887,145.02647
650500,5,615,213.0,-37.68455,144.73272
750000,3,321,87.0,-37.90415,145.10504
650000,4,692,181.0,-37.6876,144.91167
390000,2,165,89.0,-37.68582,144.91638
810000,3,766,,-37.71424,144.7958
735000,3,749,180.0,-37.72321,144.80882
520000,2,62,62.0,-37.73893,144.87661
640000,4,729,,-37.70115,144.80144
967000,3,0,120.0,-37.79482,144.92192
850000,2,133,,-37.78906,144.93173
500000,1,142,,-37.79059,144.93145
535000,2,0,70.0,-37.79122,144.93175
758000,2,901,,-37.79719,145.03177
862000,2,1011,72.0,-37.7972,145.05225
965000,4,576,,-38.00293,145.16465
761000,4,680,170.0,-37.9865,145.16767
520000,3,570,,-37.73341,144.77161
530000,3,532,112.0,-37.731,144.77387
1020000,3,281,,-37.80781,144.88083
210000,1,0,,-37.80893,144.87878
750000,4,544,205.0,-37.66747,144.98802
635000,3,536,,-37.67125,145.03171
410000,2,143,,-37.67222,145.0231
675000,5,750,,-37.67227,145.03595
880000,5,725,,-37.72399,145.12069
280000,1,3826,55.0,-37.77757,144.87232
520000,2,126,,-37.78775,144.87446
895000,3,262,153.0,-37.78284,144.88098
2110000,3,627,,-37.86996,145.05621
1050000,3,563,,-37.769,144.89934
320000,4,547,200.0,-37.69026,144.57866
480000,3,900,100.0,-37.68738,144.57415
670000,4,512,221.0,-37.58676,145.08889
520500,4,482,,-37.60238,145.08695
460000,2,241,88.0,-37.67231,145.05878
610000,3,560,,-37.66903,145.05091
950000,3,608,138.0,-37.82583,145.20608
970000,3,263,146.0,-37.8179,145.20658
2200000,5,819,,-37.81269,145.10236
2320000,4,728,,-37.81402,145.10336
655000,3,382,128.0,-37.72857,145.12728
960000,3,1285,,-37.716,145.13452
1810000,4,431,,-37.77019,144.92691
1020000,2,269,,-37.75782,144.92088
1250000,2,450,,-37.76121,144.92525
1175000,3,650,,-37.9379,145.05456
800000,4,638,,-38.00406,145.09502
1225000,4,893,,-37.99991,145.09417
1205000,3,402,143.0,-37.87389,145.12783
1720000,4,741,,-37.86989,145.1434
1600000,5,728,,-37.8778,145.11236
944000,3,446,,-37.86071,145.1278
1385000,3,807,167.0,-37.86618,145.14757
2000000,3,1028,181.0,-37.89757,145.11825
650000,3,1042,,-38.03147,145.31126
655000,3,731,,-38.02938,145.31876
710000,2,120,121.0,-37.84026,144.86667
1330000,3,758,,-37.84522,144.86516
550000,2,4563,,-37.79939,144.94635
962000,2,91,2.0,-37.80037,144.94981
936000,2,0,,-37.80487,144.95705
1900000,4,313,,-37.76501,145.00269
1605000,3,507,,-37.77124,145.002
1415000,3,366,,-37.78103,144.998
390000,2,0,,-37.76622,145.01596
1100000,4,596,136.0,-37.80827,145.18099
926000,3,738,,-37.81376,145.17641
610000,2,182,112.0,-37.712,144.91761
1525000,5,774,,-37.90119,145.1068
1900000,6,1063,,-37.909,145.12059
454000,1,1006,51.0,-37.90164,145.04139
562000,2,0,88.0,-37.90286,145.04772
1000000,3,298,124.0,-37.99464,145.08099
820000,3,445,,-37.99652,145.08523
870000,3,654,,-37.72796,144.93885
800000,3,287,,-37.72392,144.94951
1501000,5,681,263.0,-37.72565,144.94954
1663000,3,956,,-37.73103,144.93963
780000,4,555,128.0,-37.71561,144.94336
660000,5,571,227.6,-37.89467,144.72018
1631000,3,0,,-37.84007,144.94129
1665000,3,121,,-37.83591,144.93648
2450000,4,210,210.0,-37.83933,144.93771
399000,1,0,,-37.85279,145.00811
1240000,2,0,,-37.85417,145.00929
840000,3,614,120.0,-37.71562,145.02175
560000,2,198,,-37.72874,145.02988
900000,4,836,,-37.70343,145.03082
902000,4,700,,-37.71073,145.01775
825000,3,537,,-37.70047,145.02881
668500,2,138,104.63,-37.72487,145.00705
1165000,2,149,,-37.81954,145.00304
890500,2,180,123.0,-37.81443,144.99079
1442000,2,163,,-37.82259,144.99077
560000,2,217,,-37.80526,145.24628
340000,2,609,,-37.73289,144.66615
870000,5,733,217.0,-37.91894,145.24305
643500,2,0,67.0,-37.95236,145.00737
572000,3,264,127.0,-38.10422,145.14159
750000,2,104,,-37.80601,144.89663
850000,2,152,91.0,-37.80697,144.8928
640000,4,631,,-38.10542,145.19951
600000,4,505,222.0,-37.61957,145.0948
386000,3,216,,-37.64491,145.09233
857000,2,0,,-37.83613,144.99661
1160000,2,140,,-37.84369,144.98914
1235000,3,0,120.0,-37.84024,145.00039
752500,3,623,99.0,-37.94106,145.16193
565000,3,614,110.0,-37.73074,144.78925
610000,3,563,171.0,-37.7627,144.81107
350000,1,0,41.0,-37.8614,144.97407
525000,2,0,60.0,-37.87174,144.98286
517500,1,980,74.0,-37.85954,144.98869
365000,2,881,49.0,-37.86476,144.97826
460000,2,0,,-37.85709,144.9873
646000,2,184,,-37.7404,144.90835
580000,4,613,221.0,-37.59501,144.70069
420000,3,466,101.0,-37.57282,144.70553
650000,3,852,,-37.58689,144.72865
525000,3,177,,-37.79408,144.82614
780000,3,690,,-37.77176,144.84062
765000,4,690,,-37.7875,144.80984
2100000,3,841,124.0,-37.83729,145.10929
1385000,3,385,,-37.82886,145.10093
451500,3,346,,-37.84123,144.69649
526000,3,407,146.0,-37.83867,144.7034
605500,4,724,193.0,-37.71071,144.74962
427500,3,189,,-37.70308,144.79954
1705000,5,968,353.0,-37.77083,145.11516
551200,3,1007,,-37.86387,145.31762
542000,3,213,,-37.67748,145.01791
2070000,4,530,251.0,-37.76281,145.01986
2800000,6,581,,-37.83195,145.01215
385000,2,206,,-37.84219,144.71155
500000,3,268,,-37.70367,144.88081
821000,4,763,,-37.69048,144.87312
917000,3,260,,-37.831,145.19844
1115000,4,592,,-37.73789,145.08952
905000,3,331,166.0,-37.73298,145.08894
450000,2,74,,-37.84646,145.22591
1015000,3,550,,-37.88695,145.21891
510000,3,658,125.0,-37.88688,144.67244
645000,4,702,,-37.8967,144.65264
427000,3,637,,-37.91165,144.67241
845000,3,422,109.0,-37.79644,144.86388
876000,2,369,,-37.79205,144.87142
578000,3,308,,-37.67485,144.88995
510000,4,443,443.0,-37.8543,144.74437
390000,2,197,,-37.61401,145.03301
525000,4,415,167.13,-37.6161,145.03937
480000,3,743,110.0,-37.89757,144.63041
1000000,4,438,,-37.81789,144.86744
1240000,3,668,,-37.81381,144.87438
1115000,3,446,115.0,-37.82004,144.87174
507000,2,0,80.0,-37.75571,144.90366
845000,3,589,,-37.72207,144.87905
1250000,3,773,,-37.72265,144.8793
850000,3,307,,-37.72649,144.88489
2905000,2,254,,-37.84583,144.95658
1380000,2,164,,-37.84763,144.95175
2500000,3,165,148.5,-37.84152,144.95027
2120000,3,225,,-37.84396,144.95659
2015000,2,178,,-37.84098,144.95115
787000,3,716,111.0,-37.77917,144.81407
2220000,4,580,184.0,-37.77227,145.0284
540000,2,132,,-37.86444,144.82304
585000,3,402,,-37.83012,144.84818
700500,2,0,,-37.85385,145.0284
2385000,3,256,130.0,-37.85911,145.01783
1500000,3,382,218.0,-37.77206,144.90397
1655000,4,510,240.0,-37.87159,145.0795
1800000,4,682,,-37.8621,145.08588
1880000,2,627,,-37.86236,145.08787
2405000,4,604,125.0,-37.86513,145.07919
1000000,3,723,,-37.77222,144.85412
945000,5,570,,-37.76848,144.86294
290000,1,880,,-37.86752,144.99668
1810000,3,400,,-37.80511,145.08972
1593000,4,598,,-37.78142,145.09227
3100000,5,616,355.0,-37.80004,145.09869
930000,5,992,198.0,-37.84613,145.25606
700000,3,509,140.0,-37.84823,145.26673
860000,4,304,155.0,-37.8543,145.25253
1470000,2,633,116.0,-37.98489,145.04116
1660000,6,730,,-37.98825,145.03227
1600000,4,604,,-37.92135,145.02917
1200000,4,293,226.0,-37.92594,145.03184
1185000,3,644,145.0,-37.92332,145.07483
1460000,4,722,,-37.91311,145.06496
935000,3,244,,-37.9203,145.08074
1620000,4,426,255.0,-37.91657,145.05534
1580000,4,604,175.0,-37.91327,145.07917
1315000,3,617,353.0,-37.92284,145.06423
767000,2,206,,-37.97614,145.02014
2520000,5,947,,-37.97956,145.02303
1695000,4,696,215.0,-37.81726,145.16061
990000,4,296,,-37.8054,145.15701
836000,3,407,134.0,-38.06257,145.1226
780000,4,820,180.0,-37.87393,145.28858
783000,4,730,153.0,-37.87377,145.28688
2020000,5,2735,,-37.86625,145.26317
706500,3,723,,-37.83883,145.28893
637000,2,318,104.0,-37.70688,145.11791
1336000,3,249,,-37.90597,145.00208
1400000,2,0,104.0,-37.90115,144.98776
1175000,3,284,120.0,-37.91155,145.00657
1935000,3,385,161.0,-37.91068,145.00394
1950000,3,632,,-37.91677,145.00372
2250000,4,512,,-37.9031,144.9938
897000,3,164,,-37.92109,145.00088
2000000,5,645,249.0,-37.91818,145.01513
1590000,3,322,,-37.76316,144.97108
1435000,3,251,108.0,-37.77588,144.95736
1315000,2,234,106.0,-37.77539,144.95576
730000,2,134,,-37.76569,144.9656
700000,2,61,112.0,-37.766,144.96076
1900000,3,372,,-37.7649,144.96762
920000,2,240,109.0,-37.75697,144.95543
765000,2,77,88.0,-37.7617,144.96406
1400000,4,678,177.0,-37.75967,144.97214
740000,2,0,,-37.76733,144.96079
570000,2,0,,-37.7631,144.98138
1105000,2,173,79.0,-37.77524,144.97529
1200000,3,473,,-37.7535,144.94643
1325000,4,465,,-37.75569,144.95186
1160000,3,603,,-37.77173,145.09581
1320000,3,902,,-37.78006,145.10169
780000,3,546,,-37.69388,145.06463
845000,4,94,184.0,-37.85213,145.10928
700000,2,251,,-37.84738,145.11997
1032000,4,599,120.0,-37.848,145.14165
821000,4,638,270.18,-37.76189,144.78517
3050000,4,984,,-37.84,145.07853
1171000,3,350,,-37.8356,145.08005
2050000,3,779,,-37.83271,145.08414
850000,2,116,85.0,-37.82012,145.08526
1501000,2,152,,-37.78381,144.97608
1570000,3,602,180.0,-37.90248,145.05943
1275000,3,750,132.0,-37.90092,145.04924
1435000,3,430,161.0,-37.90008,145.06187
1455000,4,608,,-37.89106,145.04675
620000,2,158,,-37.89267,145.05474
600000,3,406,196.0,-37.72484,144.74296
965000,4,1000,,-38.07921,145.12761
529000,2,199,84.0,-38.07938,145.13227
881000,3,538,,-38.07405,145.13211
845000,4,633,134.0,-38.0781,145.12429
650000,2,0,99.0,-37.88776,145.03364
350000,2,0,,-37.88385,145.04785
350000,1,0,53.3,-37.8681,145.02576
665000,2,0,93.0,-37.86827,145.02113
1080000,3,588,,-37.88246,145.10046
674000,2,218,94.0,-37.88093,145.10574
525000,2,506,,-38.05304,145.1151
840000,3,534,126.0,-38.04683,145.1261
745000,2,359,98.5,-37.96342,145.06516
1240000,3,605,130.0,-37.97161,145.07036
850000,2,0,81.0,-37.96021,145.05938
1300000,3,725,119.0,-37.91865,145.14341
700000,2,533,,-37.79443,144.9995
880000,3,229,,-37.74524,144.9754
1525000,4,604,,-37.73975,144.9651
690000,3,64,109.0,-37.75535,144.96481
960000,2,398,,-37.74966,144.9682
1600000,3,737,169.0,-37.75107,144.95112
1157000,3,480,,-37.73894,144.95067
867000,2,208,,-37.74373,144.95783
690000,3,479,115.0,-37.73251,144.98178
850000,4,300,157.9351,-37.7296,144.97988
700000,2,303,,-37.73285,144.97274
561000,2,3701,,-37.80896,144.9911
1025000,3,108,162.0,-37.79531,144.9863
725000,4,854,,-37.59908,144.93954
667000,4,480,214.0,-37.57201,144.90897
877500,3,979,,-37.7917,145.29665
678000,3,624,150.0,-37.97806,145.20432
595000,3,530,128.0,-37.96006,145.22094
305000,2,141,73.0,-37.95431,145.20899
816000,3,533,122.0,-37.986,145.12035
2600000,4,1072,328.0,-37.79094,145.12733
1285000,3,645,,-37.77969,145.14033
1360000,3,647,127.0,-37.79436,145.13869
1600000,5,757,335.0,-37.77536,145.13163
1370000,5,768,,-37.77934,145.11344
1760000,4,651,,-37.78535,145.14536
1662000,4,785,199.0,-37.7738,145.16712
545000,3,700,113.0,-37.99095,145.2316
750000,2,112,93.0,-37.76689,145.05206
716000,2,0,,-37.89438,145.00851
975000,2,1764,106.0,-37.8879,145.01198
975000,4,1005,,-37.71119,145.15333
842000,3,960,,-37.709,145.14131
480000,2,1210,65.0,-37.8785,144.99316
696750,2,0,83.0,-37.88094,144.99471
420000,1,1192,45.0,-37.88306,144.9841
695500,2,887,76.0,-37.88349,144.98699
540000,3,699,118.0,-37.65105,145.04613
620000,3,606,120.0,-37.64954,145.03648
598000,3,558,,-37.64262,145.0407
650000,4,469,,-37.6248,145.01032
762000,2,195,,-37.74125,144.89502
1025000,3,203,156.0,-37.75582,144.91061
1360000,4,267,,-37.75472,144.92723
900000,3,324,,-37.7525,144.90417
1320000,3,276,149.0,-37.75126,144.89558
786000,3,138,,-37.75284,144.90975
2210000,5,590,223.0,-37.75511,144.90935
1200000,3,440,,-37.77558,145.02451
700000,3,400,146.0,-37.71693,144.96527
712000,3,603,94.3,-37.70037,144.97007
775000,3,621,141.0,-37.71193,144.974
821000,4,687,,-37.71881,144.96527
663500,3,736,,-37.88909,145.26935
805000,3,1008,,-37.89879,145.28866
1290000,4,202,,-37.78358,144.92927
2268000,4,616,,-37.78474,144.9322
270000,2,0,,-37.78895,144.89014
605000,3,4096,,-37.8021,144.9075
764000,3,258,258.0,-37.83592,145.16819
700000,3,593,102.0,-38.15517,145.12705
452000,3,624,114.0,-38.1187,145.14973
1890000,3,554,169.0,-37.84949,145.07726
1750000,4,655,161.0,-37.87173,145.15267
1100000,2,258,106.0,-37.88245,145.15982
750000,4,659,,-37.70619,144.92916
695000,3,649,95.0,-37.69777,144.91952
817000,3,610,21.0,-37.71437,145.10112
760000,3,570,,-37.70817,145.10028
680000,3,650,204.0,-37.64049,144.8846
1170000,5,1750,310.0,-37.65439,144.89113
830000,5,602,264.0,-37.65039,144.89948
731000,3,608,,-37.70527,144.95084
827000,3,676,113.0,-37.70328,144.94161
627000,3,0,139.0,-37.70903,144.93995
680000,3,795,,-38.00533,145.26907
690000,3,1396,95.88,-37.81415,145.03082
1022000,2,2267,104.0,-37.82193,145.01749
5510000,5,820,300.0,-37.83031,145.02973
3335000,4,371,276.0,-37.81474,145.02609
